company_name,high,low,last_price,prev_close,change,percent_gain
Shipping Corp,253.90,232.00,250.00,231.64,18.36,7.93
Birlasoft,388.40,354.50,378.10,351.05,27.05,7.71
Vardhman Text,454.25,426.60,437.40,408.25,29.15,7.14
Vodafone Idea,9.36,9.26,9.52,9.00,0.52,5.78
KPR Mill,"1,094.00","1,058.50","1,082.60","1,023.40",59.2,5.78
Mastek,"2,225.00","2,066.30","2,168.20","2,065.00",103.2,5
Info Edge,"1,391.50","1,322.40","1,379.80","1,317.00",62.8,4.77
Bharat Forge,"1,311.00","1,265.00","1,300.10","1,243.40",56.7,4.56
Welspun Living,132.00,127.00,127.92,122.53,5.39,4.4
Bank of India,136.60,130.78,135.53,130.26,5.27,4.05
IEX,145.00,137.94,144.52,139.14,5.38,3.87
Infosys,"1,546.00","1,506.00","1,528.50","1,472.40",56.1,3.81
IGL,216.59,207.27,214.76,207.42,7.34,3.54
Sona BLW,482.45,467.20,478.05,461.95,16.1,3.49
Sagility,49.33,46.24,47.52,45.94,1.58,3.44
Bajaj Holdings,"13,186.00","12,683.00","13,144.00","12,732.00",412,3.24
Bandhan Bank,172.84,166.65,171.31,165.99,5.32,3.21
Piramal Pharma,204.95,197.00,203.60,197.28,6.32,3.2
Capri Global,201.00,193.15,199.56,193.49,6.07,3.14
Syngene Intl,664.25,642.00,661.25,641.85,19.4,3.02
CreditAccess Gr,"1,345.00","1,280.00","1,333.90","1,295.70",38.2,2.95
AAVAS Financier,"1,687.20","1,629.90","1,668.20","1,620.60",47.6,2.94
IDFC First Bank,80.10,76.30,78.96,76.77,2.19,2.85
Zensar Tech,822.00,780.20,801.10,779.90,21.2,2.72
Sonata,392.30,365.00,373.10,363.40,9.7,2.67
Oil India,419.50,409.00,417.40,406.60,10.8,2.66
Aditya Birla Re,"1,699.00","1,632.00","1,685.20","1,643.20",42,2.56
HCL Tech,"1,547.50","1,505.50","1,523.90","1,486.00",37.9,2.55
