company_name,high,low,last_price,prev_close,change,percent_gain
Timken,"2,788.00","2,431.00","2,728.40","2,452.50",275.9,11.25
Jubilant Ing.,698.00,650.00,688.70,642.45,46.25,7.2
CreditAccess Gr,"1,187.90","1,095.00","1,162.90","1,088.55",74.35,6.83
Railtel,336.40,313.65,316.00,296.05,19.95,6.74
Nuvoco Vistas,354.05,332.00,338.10,319.25,18.85,5.9
Elecon Eng,581.45,542.55,574.80,544.85,29.95,5.5
Elecon Eng,581.45,542.55,574.80,544.85,29.95,5.5
Usha Martin,307.00,285.40,303.25,289.25,14,4.84
CRISIL,"4,828.80","4,470.00","4,664.80","4,452.70",212.1,4.76
Tanla Platforms,512.95,467.80,496.70,474.35,22.35,4.71
Atul,"7,098.00","6,674.50","7,041.50","6,746.00",295.5,4.38
Happiest Minds ,604.00,568.45,596.60,571.85,24.75,4.33
Eris Life,"1,535.00","1,440.10","1,493.50","1,432.10",61.4,4.29
Adani Ports,"1,295.00","1,242.70","1,267.10","1,216.50",50.6,4.16
PNB Housing Fin,"1,088.00","1,048.30","1,052.00","1,010.20",41.8,4.14
Godrej Prop,"2,265.10","2,148.60","2,249.30","2,161.50",87.8,4.06
IOC,144.09,138.11,143.28,137.86,5.42,3.93
Latent View,418.30,390.40,407.90,393.25,14.65,3.73
RHI Magnesita,463.50,430.70,456.75,441.20,15.55,3.52
Godfrey Phillip,"8,519.00","8,152.50","8,387.50","8,116.00",271.5,3.35
KPR Mill,"1,035.85",993.40,"1,029.95",997.25,32.7,3.28
Sona BLW,499.00,468.45,496.95,481.15,15.8,3.28
SUMITOMO,529.45,509.50,524.45,508.60,15.85,3.12
Jyoti CNC Auto,"1,113.20","1,071.60","1,108.30","1,076.60",31.7,2.94
Deepak Nitrite,"2,005.00","1,935.80","1,989.60","1,935.60",54,2.79
Laurus Labs,624.60,605.00,620.55,603.85,16.7,2.77
Bajaj Finance,"8,915.00","8,566.00","8,862.50","8,634.50",228,2.64
NCC,217.95,212.50,217.40,211.90,5.5,2.6
Mahindra Life,351.50,339.60,350.10,341.40,8.7,2.55
Quess Corp,354.00,322.80,339.20,331.00,8.2,2.48
Redington,255.48,243.56,251.80,245.71,6.09,2.48
Honasa Consumer,254.00,239.01,252.53,246.44,6.09,2.47
Abbott India,"30,845.00","29,755.00","30,725.00","29,985.00",740,2.47
C. E. Info Syst,"1,848.00","1,766.00","1,838.70","1,794.90",43.8,2.44
HBL Eng,504.00,480.00,493.40,481.95,11.45,2.38
Vardhman Text,466.85,447.35,464.90,454.20,10.7,2.36
MCX India,"6,417.00","6,151.00","6,266.50","6,128.00",138.5,2.26
Swan Energy,425.00,399.15,410.80,401.80,9,2.24
Schaeffler Ind,"3,557.50","3,423.90","3,549.40","3,472.90",76.5,2.2
NALCO,162.40,156.70,159.77,156.47,3.3,2.11
Route,979.85,943.30,969.65,950.95,18.7,1.97
Newgen Software,"1,119.00",967.25,"1,005.75",986.55,19.2,1.95
Persistent,"5,487.00","5,332.00","5,425.50","5,321.50",104,1.95
Persistent,"5,487.00","5,332.00","5,425.50","5,321.50",104,1.95
Triveni Engg,420.70,402.25,417.15,409.20,7.95,1.94
General Insuran,431.95,415.10,425.20,417.15,8.05,1.93
PI Industries,"3,737.90","3,624.20","3,709.90","3,640.20",69.7,1.91
DLF,692.50,672.00,687.05,674.30,12.75,1.89
