company_name,high,low,last_price,prev_close,change,percent_gain
Narayana Hruda,"1,659.00","1,450.00","1,615.60","1,444.50",171.1,11.84
Welspun Living,125.00,106.64,116.87,106.92,9.95,9.31
Tube Investment,"2,658.35","2,419.35","2,640.10","2,462.15",177.95,7.23
Aditya Birla Re,"2,063.80","1,721.70","1,990.20","1,863.10",127.1,6.82
Supreme Ind,"3,568.95","3,284.45","3,532.80","3,329.00",203.8,6.12
Blue Star,"2,079.00","1,909.55","2,032.50","1,917.65",114.85,5.99
Global Health,"1,229.00","1,130.60","1,213.40","1,149.65",63.75,5.55
Prestige Estate,"1,200.00","1,108.15","1,184.00","1,126.60",57.4,5.09
Sapphire Foods,328.00,301.10,326.05,310.25,15.8,5.09
Sapphire Foods,328.00,301.10,326.05,310.25,15.8,5.09
Avanti Feeds,737.00,683.10,727.75,692.65,35.1,5.07
REC,380.55,360.10,377.80,360.30,17.5,4.86
Varun Beverages,461.05,419.55,456.95,436.05,20.9,4.79
Varun Beverages,461.05,419.55,456.95,436.05,20.9,4.79
Varun Beverages,461.05,419.55,456.95,436.05,20.9,4.79
Siemens,"4,861.00","4,566.00","4,836.70","4,623.50",213.2,4.61
Bharat Elec,258.90,244.36,257.39,246.25,11.14,4.52
TVS Motor,"2,335.00","2,248.10","2,323.85","2,225.50",98.35,4.42
Power Finance,382.00,363.50,379.70,364.30,15.4,4.23
Hitachi Energy,"11,820.00","11,085.95","11,754.75","11,284.35",470.4,4.17
Cummins,"2,836.60","2,693.05","2,824.80","2,717.95",106.85,3.93
Atul,"5,660.00","5,270.00","5,515.95","5,309.35",206.6,3.89
Adani Green Ene,808.80,758.00,804.10,774.40,29.7,3.84
Vedanta,411.25,389.20,409.15,394.75,14.4,3.65
LTIMindtree,"4,853.65","4,631.05","4,834.20","4,665.95",168.25,3.61
Anand Rathi,"4,181.90","3,980.00","4,143.00","4,001.05",141.95,3.55
BHEL,186.63,176.00,185.47,179.17,6.3,3.52
Redington,235.00,222.56,232.22,224.32,7.9,3.52
Voltas,"1,380.00","1,322.15","1,366.15","1,320.10",46.05,3.49
