company_name,high,low,last_price,prev_close,change,percent_gain
NAVA,710.00,596.00,675.25,597.35,77.9,13.04
IDBI Bank,99.00,89.30,97.58,90.16,7.42,8.23
Lemon Tree,169.90,155.50,166.34,155.57,10.77,6.92
Tejas Networks,647.00,580.55,620.05,580.60,39.45,6.79
India Cements,400.00,374.05,390.95,370.25,20.7,5.59
Reliance Power,50.09,48.66,50.09,47.71,2.38,4.99
Caplin Labs,"2,222.00","2,099.00","2,211.10","2,120.90",90.2,4.25
PG Electroplast,561.00,535.25,559.15,536.60,22.55,4.2
PG Electroplast,561.00,535.25,559.15,536.60,22.55,4.2
Jupiter Wagons,372.85,338.05,343.25,329.85,13.4,4.06
IGIL,359.90,338.95,354.10,340.30,13.8,4.06
Mankind Pharma,"2,628.90","2,492.10","2,600.10","2,506.60",93.5,3.73
Swiggy,443.40,424.10,435.70,421.05,14.65,3.48
Syrma SGS,751.95,720.90,744.95,720.10,24.85,3.45
Concord Biotech,"1,801.90","1,708.00","1,750.20","1,693.40",56.8,3.35
PVR INOX,"1,130.00","1,084.50","1,122.55","1,086.95",35.6,3.28
New India Assur,210.80,196.32,198.88,192.72,6.16,3.2
Cipla,"1,596.00","1,538.70","1,592.80","1,546.10",46.7,3.02
JM Financial,196.00,183.39,189.73,184.57,5.16,2.8
AB Capital,292.00,283.15,291.30,283.45,7.85,2.77
Anant Raj,559.85,539.40,552.75,538.45,14.3,2.66
Devyani Int,178.65,169.10,174.11,169.65,4.46,2.63
Chalet Hotels,"1,026.95","1,001.00","1,023.60",998.00,25.6,2.57
Welspun Corp,898.90,874.40,895.15,872.70,22.45,2.57
TITAGARH,859.70,834.10,855.10,833.75,21.35,2.56
Go Digit,374.70,363.50,372.35,363.20,9.15,2.52
Dr Reddys Labs,"1,281.80","1,240.30","1,276.60","1,245.40",31.2,2.51
Dr Reddys Labs,"1,281.80","1,240.30","1,276.60","1,245.40",31.2,2.51
Schneider Infra,862.40,839.30,860.20,839.30,20.9,2.49
Finolex Ind,210.00,204.36,208.10,203.07,5.03,2.48
L&T Finance,223.50,216.02,221.79,216.53,5.26,2.43
CreditAccess Gr,"1,401.00","1,354.00","1,395.80","1,363.40",32.4,2.38
Waaree Energies,"3,299.00","3,137.30","3,223.40","3,151.50",71.9,2.28
Radico Khaitan,"2,905.00","2,822.20","2,894.80","2,833.50",61.3,2.16
Techno Electric,"1,533.00","1,459.50","1,510.90","1,478.90",32,2.16
Godawari Power,225.00,218.02,223.19,218.68,4.51,2.06
Godawari Power,225.00,218.02,223.19,218.68,4.51,2.06
Max Healthcare,"1,256.00","1,229.10","1,250.10","1,225.60",24.5,2
Astral Ltd,"1,448.00","1,388.80","1,421.40","1,393.80",27.6,1.98
PI Industries,"3,882.80","3,774.90","3,869.80","3,796.80",73,1.92
Guj Mineral,451.90,422.00,427.90,419.90,8,1.91
Deepak Fert,"1,529.30","1,487.20","1,519.40","1,491.80",27.6,1.85
Cummins,"3,900.00","3,814.00","3,886.30","3,818.40",67.9,1.78
Sundaram Fin,"5,224.00","5,102.60","5,216.40","5,126.10",90.3,1.76
Finolex Cables,857.00,839.30,850.90,837.20,13.7,1.64
Jyoti CNC Auto,972.80,943.00,961.40,946.00,15.4,1.63
Bharti Hexacom,"1,810.00","1,772.00","1,801.40","1,772.90",28.5,1.61
Home First,"1,288.00","1,254.60","1,279.40","1,259.20",20.2,1.6
Laurus Labs,891.95,864.00,889.90,876.05,13.85,1.58
