company_name,high,low,last_price,prev_close,change,percent_gain
Eternal,311.25,289.65,299.80,271.70,28.10,10.34
India Cements,375.00,345.30,370.95,343.45,27.50,8.01
RHI Magnesita,525.90,483.70,514.80,482.50,32.30,6.69
Swiggy,426.30,403.75,417.15,394.75,22.40,5.67
Emcure Pharmace,"1,425.70","1,356.00","1,425.70","1,357.90",67.80,4.99
Guj Mineral,468.00,430.45,457.50,435.85,21.65,4.97
NLC India,244.80,229.83,241.16,230.10,11.06,4.81
Hitachi Energy,"20,150.00","19,275.00","20,115.00","19,260.00",855.00,4.44
Info Edge,"1,467.50","1,404.00","1,458.80","1,399.80",59.00,4.21
MRPL,146.95,141.00,144.81,139.15,5.66,4.07
Angel One,"2,852.00","2,730.00","2,805.40","2,706.30",99.10,3.66
Narayana Hruda,"1,992.00","1,924.40","1,985.50","1,915.80",69.70,3.64
Ramco Cements,"1,196.00","1,149.20","1,190.00","1,149.60",40.40,3.51
3M India,"31,950.00","30,215.00","31,230.00","30,210.00","1,020.00",3.38
One 97 Paytm,"1,060.00","1,021.00","1,051.05","1,017.70",33.35,3.28
Havells India,"1,583.60","1,515.10","1,578.60","1,531.60",47.00,3.07
Engineers India,243.27,236.01,242.23,235.04,7.19,3.06
SBFC Finance,118.59,114.57,118.06,114.59,3.47,3.03
Data Patterns,"2,814.90","2,726.20","2,808.10","2,728.20",79.90,2.93
TBO Tek,"1,453.30","1,400.00","1,427.60","1,387.10",40.50,2.92
Latent View,467.00,436.60,445.00,432.45,12.55,2.9
Redington,313.20,302.05,311.90,303.75,8.15,2.68
Shree Cements,"32,490.00","31,500.00","32,345.00","31,535.00",810.00,2.57
Dalmia Bharat,"2,343.00","2,274.00","2,320.20","2,262.20",58.00,2.56
Godfrey Phillip,"9,594.50","9,173.00","9,416.00","9,190.00",226.00,2.46
Tata Chemicals,966.00,935.00,962.65,940.40,22.25,2.37
FSN E-Co Nykaa,221.85,214.36,220.03,215.03,5.00,2.33
Metropolis,"1,987.40","1,925.30","1,981.60","1,938.80",42.80,2.21
