company_name,high,low,last_price,prev_close,change,percent_gain
Tata Inv Corp,"4,598.70","3,967.00","4,501.75","3,908.90",592.85,15.17
Latent View,455.00,413.00,450.50,412.35,38.15,9.25
Olectra Greente,"1,308.00","1,193.90","1,294.05","1,196.20",97.85,8.18
ITI,286.35,265.80,278.75,260.35,18.4,7.07
Cyient,"1,845.00","1,743.40","1,834.50","1,733.30",101.2,5.84
NCC,172.45,162.25,171.00,161.65,9.35,5.78
KPIT Tech,"1,640.00","1,492.50","1,624.00","1,536.65",87.35,5.68
Adani Wilmar,317.05,285.80,310.70,295.00,15.7,5.32
Amber Enterpris,"3,477.85","3,186.65","3,385.30","3,214.95",170.35,5.3
JBM Auto,"1,261.10","1,189.00","1,261.10","1,201.05",60.05,5
EIH,248.95,240.00,243.30,232.50,10.8,4.65
GlaxoSmithKline,"1,675.00","1,577.00","1,647.95","1,576.65",71.3,4.52
Jindal Stainles,539.00,510.00,529.60,506.85,22.75,4.49
Krishna Inst.,"1,942.80","1,860.00","1,938.00","1,858.80",79.2,4.26
Rattanindia Ent,66.90,62.60,64.90,62.35,2.55,4.09
AAVAS Financier,"1,507.00","1,450.00","1,503.35","1,444.40",58.95,4.08
Triveni Turbine,426.45,404.80,424.00,408.70,15.3,3.74
Metro Brands,"1,339.40","1,286.80","1,325.90","1,281.50",44.4,3.46
PB Fintech,832.00,798.20,829.45,802.70,26.75,3.33
Mastek,"2,426.00","2,325.00","2,416.40","2,345.30",71.1,3.03
INDUS TOWERS,192.85,186.65,192.20,186.60,5.6,3
FSN E-Co Nykaa,177.00,167.70,172.55,167.65,4.9,2.92
Rainbow Child,"1,178.00","1,074.00","1,113.40","1,084.50",28.9,2.66
Angel One,"3,034.00","2,905.20","2,996.10","2,918.95",77.15,2.64
Ajanta Pharma,"1,980.00","1,908.55","1,971.65","1,921.40",50.25,2.62
CSB Bank,369.50,358.00,366.50,357.25,9.25,2.59
Chalet Hotels,604.40,585.65,601.90,586.75,15.15,2.58
Vijaya Diagnost,624.40,594.15,612.55,597.25,15.3,2.56
Just Dial,727.90,700.00,716.90,699.05,17.85,2.55
Power Finance,325.50,315.45,324.25,316.25,8,2.53
Piramal Pharma,121.20,116.85,119.60,116.75,2.85,2.44
Uflex,462.50,448.00,458.55,447.75,10.8,2.41
Suven Pharma,595.00,577.00,593.40,579.90,13.5,2.33
Max Healthcare,633.20,609.85,621.55,607.75,13.8,2.27
Medplus Health,841.95,817.10,837.05,818.45,18.6,2.27
Zensar Tech,550.80,521.00,533.95,522.45,11.5,2.2
IFB Industries,"1,045.00","1,012.90","1,029.75","1,007.55",22.2,2.2
Elgi Equipments,527.90,508.50,519.90,508.85,11.05,2.17
HUDCO,83.85,81.20,82.40,80.70,1.7,2.11
REC,348.00,339.05,346.75,339.80,6.95,2.05
Indian Hotels,422.60,412.25,419.60,411.20,8.4,2.04
New India Assur,156.00,149.00,155.00,151.95,3.05,2.01
City Union Bank,153.00,146.70,150.30,147.35,2.95,2
Divis Labs,"3,757.00","3,604.10","3,672.95","3,600.85",72.1,2
Motherson SWI,61.00,59.35,60.65,59.50,1.15,1.93
Godrej Ind,672.45,656.60,668.55,656.00,12.55,1.91
KEI Industries,"2,814.00","2,693.05","2,774.80","2,722.75",52.05,1.91
Bharat Dynamics,"1,150.00","1,116.10","1,146.55","1,125.40",21.15,1.88
Chola Fin Hold,"1,101.55","1,049.00","1,078.55","1,058.80",19.75,1.87
ICICI Securitie,690.35,664.15,687.20,675.00,12.2,1.81
Trent,"2,637.30","2,585.30","2,622.75","2,576.40",46.35,1.8
L&T Technology,"4,559.90","4,430.00","4,530.10","4,453.70",76.4,1.72
Balrampur Chini,446.55,435.20,445.15,437.70,7.45,1.7
Schaeffler Ind,"2,765.00","2,702.30","2,756.45","2,711.30",45.15,1.67
Alembic Pharma,755.25,734.55,749.25,737.30,11.95,1.62
Vardhman Text,390.70,381.05,385.60,379.45,6.15,1.62
CreditAccess Gr,"1,635.85","1,581.15","1,630.35","1,604.90",25.45,1.59
Prestige Estate,908.60,872.10,892.05,878.05,14,1.59
Sonata,"1,399.00","1,362.25","1,384.05","1,362.65",21.4,1.57
General Insuran,265.50,254.25,263.05,259.00,4.05,1.56
CIEINDIA,508.50,498.00,500.60,493.15,7.45,1.51
Bharti Airtel,964.30,941.95,961.40,947.30,14.1,1.49
