company_name,high,low,last_price,prev_close,change,percent_gain
HEG,510.40,433.20,483.00,431.75,51.25,11.87
HEG,510.40,433.20,483.00,431.75,51.25,11.87
Blue Dart,"6,670.00","5,999.90","6,516.25","6,005.85",510.4,8.5
Graphite India,525.00,463.00,495.90,460.10,35.8,7.78
PTC Industries,"14,559.55","13,382.00","14,512.95","13,872.45",640.5,4.62
Sanofi India,"6,189.35","5,877.00","6,097.50","5,833.95",263.55,4.52
Fine Organics,"4,235.00","3,913.45","4,134.90","3,972.40",162.5,4.09
KPIL,"1,035.00",991.15,"1,016.90",980.40,36.5,3.72
Bharti Hexacom,"1,459.85","1,386.05","1,441.10","1,389.80",51.3,3.69
Piramal Pharma,237.70,220.35,226.72,219.04,7.68,3.51
UltraTechCement,"11,478.85","11,204.70","11,421.20","11,051.20",370,3.35
JB Chemicals,"1,747.50","1,666.00","1,730.40","1,679.65",50.75,3.02
JB Chemicals,"1,747.50","1,666.00","1,730.40","1,679.65",50.75,3.02
Thermax,"3,673.15","3,481.75","3,567.40","3,464.05",103.35,2.98
Chola Fin Hold,"1,856.80","1,756.45","1,826.30","1,774.80",51.5,2.9
Birla Corp,"1,114.00","1,062.25","1,090.60","1,060.40",30.2,2.85
Bajaj Finserv,"1,954.40","1,894.90","1,945.05","1,894.15",50.9,2.69
Bajaj Finserv,"1,954.40","1,894.90","1,945.05","1,894.15",50.9,2.69
Zensar Tech,743.00,703.00,715.75,697.30,18.45,2.65
Trent,"5,248.80","5,066.00","5,185.05","5,054.70",130.35,2.58
Persistent,"5,633.00","5,435.15","5,558.30","5,421.30",137,2.53
Persistent,"5,633.00","5,435.15","5,558.30","5,421.30",137,2.53
Polycab,"5,198.80","5,060.00","5,152.15","5,025.45",126.7,2.52
COFORGE LTD.,"8,082.50","7,810.00","7,958.20","7,769.55",188.65,2.43
Avenue Supermar,"4,033.95","3,883.95","3,998.80","3,905.10",93.7,2.4
JK Lakshmi Cem,812.50,774.40,793.10,774.95,18.15,2.34
Max Healthcare,"1,177.60","1,149.45","1,172.75","1,146.25",26.5,2.31
