company_name,high,low,last_price,prev_close,change,percent_gain
Fortis Health,"1,060.10",987.10,"1,053.90",980.40,73.5,7.5
Emcure Pharmace,"1,448.80","1,348.00","1,435.00","1,339.90",95.1,7.1
Max Healthcare,"1,144.70","1,093.30","1,139.70","1,069.20",70.5,6.59
FSN E-Co Nykaa,256.95,239.50,255.34,239.81,15.53,6.48
BSE Limited,"2,223.80","2,102.00","2,217.90","2,093.40",124.5,5.95
Delhivery,464.70,440.00,462.60,437.30,25.3,5.79
One 97 Paytm,"1,230.00","1,160.10","1,224.20","1,168.00",56.2,4.81
Krishna Inst.,731.85,695.60,722.20,690.35,31.85,4.61
JM Financial,177.39,166.11,175.79,168.28,7.51,4.46
Aster DM Health,676.55,643.55,672.55,645.65,26.9,4.17
Bombay Burmah,"1,985.00","1,838.60","1,915.10","1,838.60",76.5,4.16
General Insuran,381.90,366.65,381.05,365.90,15.15,4.14
Shriram Finance,675.50,646.50,671.45,645.80,25.65,3.97
Karur Vysya,220.20,209.51,217.32,209.18,8.14,3.89
Metropolis,"2,149.00","1,989.40","2,073.00","1,996.30",76.7,3.84
Info Edge,"1,393.90","1,328.00","1,379.90","1,333.90",46,3.45
Go Digit,354.75,336.20,350.10,338.60,11.5,3.4
IDFC First Bank,71.48,69.06,71.22,69.04,2.18,3.16
Adani Power,152.99,147.38,151.99,147.38,4.61,3.13
Elecon Eng,604.80,581.15,602.50,584.55,17.95,3.07
COFORGE,"1,666.30","1,598.10","1,662.40","1,613.10",49.3,3.06
LTIMindtree,"5,281.00","5,121.50","5,274.00","5,120.00",154,3.01
Polycab,"7,644.00","7,400.50","7,615.50","7,393.00",222.5,3.01
TCS,"2,993.60","2,895.60","2,988.40","2,901.90",86.5,2.98
IOC,155.29,150.52,154.84,150.39,4.45,2.96
MRPL,148.44,141.61,147.61,143.40,4.21,2.94
Apollo Hospital,"7,730.00","7,550.00","7,662.00","7,449.50",212.5,2.85
AU Small Financ,764.40,745.00,762.95,741.90,21.05,2.84
Global Health,"1,369.80","1,324.60","1,366.30","1,328.80",37.5,2.82
Chola Invest.,"1,615.30","1,570.50","1,614.80","1,570.90",43.9,2.79
Siemens,"3,276.90","3,156.80","3,251.70","3,164.10",87.6,2.77
Tata Comm,"1,668.90","1,592.80","1,658.50","1,613.80",44.7,2.77
Tech Mahindra,"1,442.00","1,397.10","1,439.30","1,400.60",38.7,2.76
Dixon Technolog,"17,086.00","16,535.00","17,041.00","16,591.00",450,2.71
IIFL Finance,472.40,455.05,469.50,457.20,12.3,2.69
Axis Bank,"1,215.20","1,182.10","1,212.80","1,181.00",31.8,2.69
Angel One,"2,271.60","2,172.70","2,260.10","2,201.30",58.8,2.67
Kaynes Tech,"7,650.00","7,190.50","7,466.50","7,273.00",193.5,2.66
Motilal Oswal,941.50,905.50,935.25,911.00,24.25,2.66
MM Financial,283.80,274.15,282.90,275.75,7.15,2.59
Nuvama Wealth,"6,944.00","6,695.50","6,928.00","6,754.50",173.5,2.57
Inventurus Know,"1,556.90","1,511.00","1,548.20","1,511.20",37,2.45
City Union Bank,221.35,215.80,220.47,215.34,5.13,2.38
Persistent,"5,235.00","5,090.00","5,189.30","5,068.80",120.5,2.38
CDSL,"1,528.00","1,485.10","1,524.90","1,490.10",34.8,2.34
KEI Industries,"4,155.00","4,050.00","4,131.70","4,037.20",94.5,2.34
eClerx Services,"4,045.00","3,917.30","4,018.80","3,928.00",90.8,2.31
Balrampur Chini,481.50,466.30,475.60,464.90,10.7,2.3
Eternal,336.30,326.50,335.90,328.45,7.45,2.27
Birlasoft,358.65,350.55,357.90,350.00,7.9,2.26
Graphite India,584.00,557.95,567.55,555.15,12.4,2.23
Kotak Mahindra,"2,154.60","2,093.00","2,146.00","2,100.50",45.5,2.17
Firstsource Sol,328.90,321.70,328.35,321.45,6.9,2.15
Narayana Hruda,"1,852.00","1,731.00","1,789.40","1,753.00",36.4,2.08
Solar Ind,"14,190.00","13,830.00","14,140.00","13,853.00",287,2.07
Phoenix Mills,"1,598.60","1,549.90","1,594.40","1,562.50",31.9,2.04
Chola Fin Hold,"1,883.70","1,825.90","1,878.70","1,841.20",37.5,2.04
Infosys,"1,478.80","1,442.30","1,476.00","1,446.60",29.4,2.03
MphasiS,"2,796.80","2,720.00","2,792.30","2,736.90",55.4,2.02
