company_name,high,low,last_price,prev_close,change,percent_gain
Metro Brands,"1,238.50","1,034.40","1,175.15","1,032.25",142.9,13.84
Praj Industries,525.75,473.70,518.10,473.70,44.4,9.37
Rainbow Child,"1,319.90","1,175.30","1,276.85","1,178.00",98.85,8.39
KPIL,"1,092.00",986.20,"1,081.75","1,006.85",74.9,7.44
Chalet Hotels,798.40,742.35,794.40,743.50,50.9,6.85
Motilal Oswal,"1,615.20","1,456.50","1,581.00","1,497.80",83.2,5.55
Cera Sanitary,"7,077.70","6,643.25","6,992.55","6,630.15",362.4,5.47
Saregama India,377.55,353.00,373.20,354.35,18.85,5.32
INDUS TOWERS,252.20,241.55,250.70,238.25,12.45,5.23
CG Power ,517.00,473.20,502.25,479.00,23.25,4.85
Zomato,166.70,159.00,165.60,157.95,7.65,4.84
Angel One,"2,678.00","2,486.05","2,591.65","2,474.20",117.45,4.75
Safari Ind,"1,751.00","1,650.30","1,739.70","1,660.80",78.9,4.75
EIH,421.00,396.50,416.25,398.55,17.7,4.44
Prestige Estate,"1,045.95",995.00,"1,036.55",992.60,43.95,4.43
KNR Construct,252.00,240.10,250.65,240.05,10.6,4.42
Eicher Motors,"3,940.00","3,821.00","3,873.60","3,716.85",156.75,4.22
Five-Star Busin,693.95,646.00,679.05,652.40,26.65,4.08
BSE Limited,"2,040.00","1,970.00","2,033.15","1,956.65",76.5,3.91
Jyothy Labs,423.75,403.80,419.65,404.85,14.8,3.66
KEI Industries,"3,432.00","3,206.60","3,420.10","3,301.55",118.55,3.59
Oil India,570.00,544.80,565.20,545.70,19.5,3.57
One 97 Paytm,425.70,405.00,420.25,406.35,13.9,3.42
Easy Trip,45.60,43.30,44.75,43.35,1.4,3.23
Easy Trip,45.60,43.30,44.75,43.35,1.4,3.23
BEML,"2,899.00","2,796.05","2,869.95","2,780.30",89.65,3.22
Max Healthcare,763.90,732.60,757.85,734.85,23,3.13
Home First,878.00,850.55,873.20,847.15,26.05,3.08
Maruti Suzuki,"12,025.00","11,651.15","11,941.15","11,597.05",344.1,2.97
Delhivery,469.90,450.15,463.50,450.45,13.05,2.9
Cummins,"2,802.65","2,710.70","2,793.80","2,715.75",78.05,2.87
NMDC,206.45,201.50,205.80,200.30,5.5,2.75
BHEL,225.95,215.80,224.75,218.80,5.95,2.72
