company_name,high,low,last_price,prev_close,change,percent_gain
Capri Global,201.57,167.21,194.86,167.98,26.88,16
Capri Global,201.57,167.21,194.86,167.98,26.88,16
Siemens,"5,520.00","5,201.00","5,418.25","5,119.10",299.15,5.84
ZFCVINDIA,"12,850.00","12,100.00","12,689.15","11,997.20",691.95,5.77
Elecon Eng,471.00,430.60,460.30,437.35,22.95,5.25
Elecon Eng,471.00,430.60,460.30,437.35,22.95,5.25
HEG,516.00,473.35,499.25,483.00,16.25,3.36
HEG,516.00,473.35,499.25,483.00,16.25,3.36
Honeywell Autom,"34,099.00","32,943.20","33,732.70","32,649.80","1,082.90",3.32
JSW Infra,318.00,308.70,316.00,306.45,9.55,3.12
AAVAS Financier,"2,047.15","1,954.10","2,013.60","1,957.05",56.55,2.89
Hindustan Aeron,"4,185.00","3,971.05","4,128.30","4,012.45",115.85,2.89
Hindustan Aeron,"4,185.00","3,971.05","4,128.30","4,012.45",115.85,2.89
IndusInd Bank,662.50,637.40,655.30,637.05,18.25,2.86
AU Small Financ,580.35,563.55,573.75,557.90,15.85,2.84
Usha Martin,349.00,335.30,347.40,338.05,9.35,2.77
Chennai Petro,664.50,613.00,630.55,614.25,16.30,2.65
Trent,"5,410.00","5,118.50","5,321.95","5,185.05",136.90,2.64
MOTHERSON,135.90,132.60,134.93,131.46,3.47,2.64
PTC Industries,"15,000.00","14,012.00","14,865.40","14,512.95",352.45,2.43
Marico,642.90,627.10,639.75,624.80,14.95,2.39
Ashok Leyland,219.60,208.55,214.98,210.04,4.94,2.35
Bharti Hexacom,"1,484.00","1,430.05","1,474.90","1,441.10",33.80,2.35
Ambuja Cements,537.70,519.55,532.45,520.55,11.90,2.29
Bosch,"28,180.00","27,390.30","28,072.05","27,448.10",623.95,2.27
RBL Bank,181.93,174.63,178.93,175.19,3.74,2.13
Varun Beverages,535.50,516.55,527.90,517.15,10.75,2.08
Varun Beverages,535.50,516.55,527.90,517.15,10.75,2.08
Varun Beverages,535.50,516.55,527.90,517.15,10.75,2.08
ABB India,"5,622.85","5,407.55","5,523.70","5,414.15",109.55,2.02
JM Financial,102.50,95.67,97.25,95.37,1.88,1.97
Solar Ind,"11,067.00","10,721.05","10,981.40","10,772.70",208.70,1.94
Emcure Pharmace,"1,039.90","1,007.05","1,025.55","1,006.50",19.05,1.89
Jupiter Wagons,382.00,359.65,370.20,363.70,6.50,1.79
KPIT Tech,"1,375.00","1,338.85","1,366.65","1,342.85",23.80,1.77
NCC,218.22,207.21,208.30,204.73,3.57,1.74
Star Health,354.95,340.05,353.05,347.00,6.05,1.74
