company_name,high,low,last_price,prev_close,change,percent_gain
Hind Copper,331.00,314.01,328.23,308.71,19.52,6.32
Netweb,"3,652.00","3,382.30","3,613.50","3,416.40",197.1,5.77
Newgen Software,937.80,898.70,909.45,875.50,33.95,3.88
eClerx Services,"4,367.00","4,067.20","4,247.00","4,099.50",147.5,3.6
Adani Power,153.90,145.50,149.00,144.50,4.5,3.11
Hind Zinc,468.50,453.30,466.75,452.90,13.85,3.06
AWL Agri,261.35,252.80,260.45,252.80,7.65,3.03
Intellect Desig,"1,078.00","1,025.05","1,059.35","1,029.05",30.3,2.94
Vedanta,464.00,449.50,461.65,448.45,13.2,2.94
Poonawalla Fin,499.45,481.00,498.50,485.50,13,2.68
Navin Fluorine,"4,796.90","4,598.00","4,749.10","4,629.80",119.3,2.58
AstraZeneca,"9,068.00","8,770.00","9,027.50","8,808.00",219.5,2.49
Poly Medicure,"2,080.00","1,983.80","2,031.80","1,983.10",48.7,2.46
PTC Industries,"15,945.00","15,182.00","15,570.00","15,203.00",367,2.41
Bharti Hexacom,"1,747.70","1,679.10","1,727.80","1,687.60",40.2,2.38
Oil India,423.00,407.60,414.80,406.60,8.2,2.02
PNB Housing Fin,915.50,872.30,907.75,889.90,17.85,2.01
Gujarat Pipavav,157.88,153.63,156.24,153.21,3.03,1.98
Bharat Elec,406.45,392.45,403.15,395.45,7.7,1.95
KEI Industries,"4,184.00","4,090.00","4,157.90","4,079.30",78.6,1.93
RBL Bank,277.00,269.00,275.45,270.35,5.1,1.89
CreditAccess Gr,"1,430.00","1,370.00","1,416.50","1,391.20",25.3,1.82
Godrej Ind,"1,242.00","1,184.00","1,212.50","1,191.00",21.5,1.81
MRPL,130.90,127.35,129.70,127.46,2.24,1.76
Cochin Shipyard,"1,977.00","1,892.60","1,926.90","1,895.00",31.9,1.68
Coromandel Int,"2,283.00","2,231.40","2,266.90","2,230.80",36.1,1.62
Aster DM Health,649.80,632.00,642.55,632.65,9.9,1.56
Aegis Logistics,786.80,760.55,773.90,762.30,11.6,1.52
Hero Motocorp,"5,374.00","5,231.00","5,354.50","5,277.00",77.5,1.47
Mah Seamless,619.00,603.70,611.90,603.70,8.2,1.36
KPIT Tech,"1,280.00","1,234.80","1,255.70","1,240.60",15.1,1.22
MMTC,71.38,67.50,69.08,68.25,0.83,1.22
TITAGARH,924.00,894.00,908.00,897.20,10.8,1.2
AFFLE 3I,"2,077.00","2,029.60","2,062.70","2,038.60",24.1,1.18
V-Guard Ind,392.20,363.55,369.80,365.50,4.3,1.18
Indian Bank,717.25,701.45,716.50,708.20,8.3,1.17
Sagility,44.44,42.81,43.82,43.32,0.5,1.15
BEML,"4,439.00","4,299.10","4,358.70","4,310.00",48.7,1.13
PB Fintech,"1,771.90","1,707.70","1,754.40","1,735.20",19.2,1.11
Hindustan Aeron,"4,827.60","4,710.00","4,775.20","4,723.90",51.3,1.09
Jubilant Ing.,672.50,658.00,669.90,662.70,7.2,1.09
Hitachi Energy,"19,295.00","18,910.00","19,203.00","18,997.00",206,1.08
APL Apollo,"1,699.00","1,674.00","1,694.00","1,676.20",17.8,1.06
Vodafone Idea,8.84,8.58,8.68,8.59,0.09,1.05
HFCL,77.39,74.80,76.40,75.67,0.73,0.96
AIA Engineering,"3,115.00","3,060.40","3,099.00","3,070.20",28.8,0.94
Solar Ind,"14,245.00","14,001.00","14,148.00","14,022.00",126,0.9
UNO Minda,"1,332.60","1,305.50","1,320.30","1,308.80",11.5,0.88
Krishna Inst.,738.60,723.50,732.60,726.45,6.15,0.85
MCX India,"8,095.50","7,926.00","8,023.00","7,955.50",67.5,0.85
Balrampur Chini,477.50,465.90,473.65,469.70,3.95,0.84
Finolex Ind,214.16,208.77,212.13,210.39,1.74,0.83
Sammaan Capital,138.91,132.80,136.41,135.30,1.11,0.82
Latent View,413.60,405.00,408.00,404.90,3.1,0.77
Yes Bank,21.57,21.16,21.35,21.19,0.16,0.76
