company_name,high,low,last_price,prev_close,change,percent_gain
Newgen Software,"1,377.15","1,136.00","1,334.55","1,147.65",186.9,16.29
Pfizer,"5,050.00","4,575.00","4,949.80","4,468.00",481.8,10.78
CCL Products,852.00,760.20,830.70,758.15,72.55,9.57
BASF,"5,424.00","5,052.00","5,304.30","4,902.90",401.4,8.19
Zensar Tech,866.35,791.20,840.60,787.30,53.3,6.77
Raymond,669.70,650.70,669.70,637.90,31.8,4.99
PG Electroplast,830.70,781.55,822.25,787.45,34.8,4.42
PG Electroplast,830.70,781.55,822.25,787.45,34.8,4.42
Chennai Petro,703.75,644.80,675.00,652.45,22.55,3.46
Amber Enterpris,"6,575.00","6,202.00","6,444.00","6,252.00",192,3.07
Jubilant Pharmo,"1,015.00",954.05,989.30,960.10,29.2,3.04
Godfrey Phillip,"8,790.00","8,380.50","8,626.00","8,397.00",229,2.73
Aegis Logistics,946.50,892.00,930.65,906.00,24.65,2.72
eClerx Services,"3,395.00","3,240.10","3,363.20","3,283.40",79.8,2.43
Authum Invest,"2,278.00","2,150.00","2,221.50","2,171.30",50.2,2.31
JB Chemicals,"1,718.70","1,645.00","1,702.10","1,663.90",38.2,2.3
JB Chemicals,"1,718.70","1,645.00","1,702.10","1,663.90",38.2,2.3
Akums Drugs P,586.95,548.50,564.45,552.35,12.1,2.19
DLF,782.90,742.85,753.50,737.65,15.85,2.15
Eris Life,"1,539.00","1,443.70","1,470.20","1,443.70",26.5,1.84
City Union Bank,194.20,190.55,193.48,190.16,3.32,1.75
NLC India,257.70,239.10,240.56,236.43,4.13,1.75
PTC Industries,"14,468.00","13,780.00","14,230.00","14,002.00",228,1.63
Fert and Chem,919.80,864.95,890.75,877.05,13.7,1.56
Honasa Consumer,274.00,266.00,272.24,268.06,4.18,1.56
Carborundum,"1,025.00",984.60,"1,016.10","1,001.00",15.1,1.51
Raymond Life,"1,041.00","1,013.00","1,037.55","1,022.55",15,1.47
IDBI Bank,92.54,89.72,90.93,89.64,1.29,1.44
Inox India,"1,189.90","1,155.55","1,178.85","1,162.10",16.75,1.44
Ipca Labs,"1,480.50","1,428.60","1,457.20","1,436.80",20.4,1.42
Engineers India,196.40,189.21,194.84,192.14,2.7,1.41
Metropolis,"1,667.00","1,637.50","1,659.60","1,636.70",22.9,1.4
KPR Mill,"1,256.35","1,202.05","1,230.30","1,213.55",16.75,1.38
Valor Estate,196.77,182.77,188.48,185.93,2.55,1.37
Coal India,417.25,404.00,408.10,402.70,5.4,1.34
MRPL,144.76,136.52,139.59,137.75,1.84,1.34
SUMITOMO,549.30,529.95,539.15,532.15,7,1.32
Saregama India,540.00,530.00,537.60,530.90,6.7,1.26
Karur Vysya,234.80,225.00,228.23,225.47,2.76,1.22
FSN E-Co Nykaa,201.45,197.50,199.03,196.65,2.38,1.21
ONGC,252.70,246.79,249.26,246.58,2.68,1.09
Union Bank,140.00,137.53,138.44,136.97,1.47,1.07
Devyani Int,187.00,182.61,184.52,182.68,1.84,1.01
UTI AMC,"1,191.90","1,157.00","1,174.00","1,162.40",11.6,1
Gland,"1,520.00","1,488.10","1,498.30","1,483.90",14.4,0.97
Dr Lal PathLab,"2,850.00","2,781.00","2,821.30","2,794.40",26.9,0.96
Redington,306.99,280.28,282.65,280.17,2.48,0.89
Zen Tech,"1,978.70","1,820.10","1,901.20","1,884.50",16.7,0.89
Gillette India,"8,893.00","8,603.00","8,703.50","8,629.00",74.5,0.86
Sonata,397.00,389.65,392.35,389.00,3.35,0.86
CESC,175.23,172.25,174.16,172.69,1.47,0.85
GAIL,194.00,188.90,191.10,189.48,1.62,0.85
