company_name,high,low,last_price,prev_close,change,percent_gain
ITI,372.85,333.00,367.60,324.15,43.45,13.4
Aster DM Health,706.00,661.80,698.55,661.60,36.95,5.58
Sonata,384.70,351.35,370.70,352.60,18.10,5.13
RBL Bank,290.45,273.80,286.45,273.55,12.90,4.72
Titan Company,"3,580.00","3,460.00","3,565.60","3,418.20",147.40,4.31
Indiamart Inter,"2,459.70","2,333.60","2,445.70","2,346.60",99.10,4.22
PCBL Chemical,394.00,377.10,392.00,378.60,13.40,3.54
IFCI,60.69,56.93,58.62,56.62,2.00,3.53
IIFL Finance,492.50,470.50,490.60,475.50,15.10,3.18
MMTC,73.70,68.54,70.51,68.37,2.14,3.13
Poly Medicure,"1,924.90","1,848.80","1,911.00","1,854.50",56.50,3.05
NALCO,226.25,218.05,223.62,217.07,6.55,3.02
Karur Vysya,229.00,218.99,225.11,218.57,6.54,2.99
Escorts Kubota,"3,742.80","3,525.20","3,627.20","3,525.20",102.00,2.89
Hind Copper,343.95,331.70,342.20,332.65,9.55,2.87
Global Health,"1,392.60","1,346.90","1,387.40","1,351.90",35.50,2.63
Anand Rathi,"3,020.00","2,914.20","2,990.60","2,914.20",76.40,2.62
AFFLE 3I,"1,952.10","1,890.00","1,934.60","1,886.90",47.70,2.53
Infosys,"1,498.00","1,455.00","1,494.90","1,458.50",36.40,2.5
Graphite India,622.00,573.85,588.20,574.25,13.95,2.43
CESC,168.85,163.05,166.19,162.69,3.50,2.15
360 ONE WAM,"1,105.80","1,064.70","1,092.10","1,069.40",22.70,2.12
HBL Eng,898.70,855.00,889.00,871.15,17.85,2.05
Raymond Life,"1,208.70","1,160.00","1,197.80","1,175.20",22.60,1.92
JM Financial,179.90,173.40,177.83,174.53,3.30,1.89
Navin Fluorine,"4,705.00","4,557.90","4,658.20","4,572.10",86.10,1.88
TCS,"3,043.00","2,968.00","3,027.20","2,973.70",53.50,1.8
Apollo Tyres,493.90,476.80,486.90,478.50,8.40,1.76
Federal Bank,203.50,199.35,202.61,199.17,3.44,1.73
SBI Card,938.00,906.90,920.20,905.15,15.05,1.66
AIA Engineering,"3,235.20","3,153.30","3,224.20","3,173.20",51.00,1.61
COFORGE,"1,733.20","1,673.30","1,713.70","1,686.50",27.20,1.61
Tata Comm,"1,708.00","1,659.10","1,689.20","1,662.50",26.70,1.61
Alembic Pharma,939.00,915.00,930.65,916.70,13.95,1.52
HEG,544.00,509.65,518.25,510.75,7.50,1.47
