company_name,high,low,last_price,prev_close,change,percent_gain
Sagility India,46.62,42.80,46.62,42.39,4.23,9.98
Kaynes Tech,"6,284.00","5,477.00","6,172.00","5,638.00",534,9.47
HEG,619.00,542.10,573.10,534.25,38.85,7.27
HEG,619.00,542.10,573.10,534.25,38.85,7.27
Emami,611.80,555.25,600.65,565.30,35.35,6.25
GE Vernova TD,"2,726.80","2,726.80","2,726.80","2,597.00",129.8,5
Schneider Infra,"1,002.90",925.15,"1,002.90",955.15,47.75,5
Delhivery,429.25,404.10,425.25,409.15,16.1,3.93
Alkyl Amines,"2,368.00","2,196.90","2,348.20","2,260.80",87.4,3.87
City Union Bank,215.35,202.44,214.28,207.04,7.24,3.5
Godrej Consumer,"1,265.50","1,205.10","1,259.00","1,216.60",42.4,3.49
HUL,"2,549.00","2,420.10","2,521.20","2,437.40",83.8,3.44
Graphite India,589.00,544.70,572.75,554.70,18.05,3.25
NAVA,634.15,592.00,629.55,610.10,19.45,3.19
AB Capital,260.20,243.00,256.65,248.80,7.85,3.16
Hyundai Motor,"2,160.00","2,050.30","2,151.80","2,086.70",65.1,3.12
Interglobe Avi,"5,930.50","5,606.50","5,910.50","5,740.00",170.5,2.97
Jio Financial,332.65,316.45,329.25,320.30,8.95,2.79
Niva Bupa Healt,87.95,84.00,87.55,85.17,2.38,2.79
Thermax,"3,975.00","3,737.00","3,940.40","3,837.10",103.3,2.69
Bharti Hexacom,"1,883.90","1,752.10","1,847.70","1,799.50",48.2,2.68
General Insuran,394.65,376.90,392.15,381.95,10.2,2.67
Kirloskar Bros,"2,023.00","1,880.00","1,970.90","1,922.20",48.7,2.53
Sammaan Capital,129.90,121.68,126.88,123.88,3,2.42
Firstsource Sol,347.85,327.95,341.70,334.05,7.65,2.29
APL Apollo,"1,611.90","1,550.00","1,601.20","1,566.30",34.9,2.23
Deepak Fert,"1,630.00","1,528.30","1,598.80","1,564.50",34.3,2.19
Garden Reach Sh,"2,642.40","2,503.30","2,611.90","2,556.30",55.6,2.18
Raymond Life,"1,156.50","1,075.00","1,148.40","1,124.80",23.6,2.1
Brigade Ent,"1,011.50",958.90,"1,007.80",987.20,20.6,2.09
KPIL,"1,157.50","1,105.70","1,147.40","1,123.90",23.5,2.09
Aster DM Health,617.85,581.00,604.90,592.75,12.15,2.05
Poonawalla Fin,430.60,409.25,422.25,414.00,8.25,1.99
One 97 Paytm,"1,100.65","1,046.25","1,089.35","1,068.20",21.15,1.98
RBL Bank,270.00,255.20,266.83,261.75,5.08,1.94
Jindal Stainles,698.00,668.70,694.10,681.10,13,1.91
Data Patterns,"2,717.10","2,520.00","2,640.90","2,592.90",48,1.85
United Spirits,"1,348.00","1,306.10","1,340.20","1,315.80",24.4,1.85
Karur Vysya,267.00,255.10,263.60,258.85,4.75,1.84
Gillette India,"11,281.00","10,430.00","10,833.00","10,642.00",191,1.79
Can Fin Homes,757.25,727.50,751.95,739.05,12.9,1.75
Fortis Health,859.95,830.15,857.45,842.70,14.75,1.75
R R Kabel,"1,452.00","1,351.00","1,439.80","1,415.40",24.4,1.72
Dr Lal PathLab,"3,175.00","3,031.00","3,150.90","3,099.10",51.8,1.67
Chalet Hotels,918.25,883.60,909.85,895.10,14.75,1.65
CRISIL,"5,350.00","5,130.00","5,304.00","5,220.00",84,1.61
Mah Seamless,712.80,680.15,700.75,689.95,10.8,1.57
RHI Magnesita,506.00,483.20,501.00,493.65,7.35,1.49
Coromandel Int,"2,718.90","2,616.40","2,691.40","2,652.70",38.7,1.46
Eternal,311.15,299.30,307.80,303.45,4.35,1.43
SignatureGlobal,"1,153.40","1,110.40","1,144.60","1,129.30",15.3,1.35
Dabur India,531.75,517.15,529.00,522.00,7,1.34
Schaeffler Ind,"4,150.00","4,005.00","4,121.70","4,068.30",53.4,1.31
Zee Entertain,119.74,115.12,118.19,116.66,1.53,1.31
PVR INOX,"1,004.90",975.00,999.80,987.65,12.15,1.23
Vishal Mega Mar,140.00,133.89,139.54,137.87,1.67,1.21
Indian Bank,623.35,606.00,621.70,614.60,7.1,1.16
PTC Industries,"15,020.00","14,563.00","14,925.00","14,756.00",169,1.15
ITC,414.00,405.55,411.95,407.60,4.35,1.07
Tata Inv Corp,"6,929.50","6,732.00","6,801.00","6,731.00",70,1.04
Honasa Consumer,277.95,260.55,271.95,269.20,2.75,1.02
Page Industries,"49,090.00","47,555.00","48,805.00","48,315.00",490,1.01
Godrej Agrovet,858.90,807.60,847.20,838.85,8.35,1
JSW Steel,"1,058.60","1,018.00","1,048.30","1,037.90",10.4,1
KNR Construct,218.00,209.00,213.95,211.91,2.04,0.96
Kotak Mahindra,"1,998.60","1,935.00","1,978.60","1,959.70",18.9,0.96
Marico,714.35,699.00,709.80,703.05,6.75,0.96
IGL,208.79,199.20,205.05,203.17,1.88,0.93
